system,T,seed,task,variant,has_tag,ctx_tokens,success,hit1,rr,latency_ms,cost_usd
MCP,300,5,task_016::perturbed_1,perturbed_1,0,21122,1.0,1.0,1.0,1.3784999900963157,0.158415
SYNAPSE,300,5,task_017::clean,clean,1,991,1.0,1.0,1.0,1.1478000087663531,0.007432500000000001
MCP,300,5,task_017::clean,clean,1,21122,1.0,1.0,1.0,1.626500001293607,0.158415
SYNAPSE,300,5,task_017::perturbed_0,perturbed_0,1,991,1.0,1.0,1.0,1.1928000021725893,0.007432500000000001
MCP,300,5,task_017::perturbed_0,perturbed_0,1,21122,1.0,1.0,1.0,1.636699991649948,0.158415
SYNAPSE,300,5,task_017::perturbed_1,perturbed_1,0,994,1.0,1.0,1.0,1.1534999939613044,0.007455000000000001
MCP,300,5,task_017::perturbed_1,perturbed_1,0,21122,1.0,0.0,0.5,1.7465999990236014,0.158415
SYNAPSE,300,5,task_018::clean,clean,1,956,1.0,1.0,1.0,1.1111000058008358,0.00717
MCP,300,5,task_018::clean,clean,1,21122,1.0,0.0,0.5,2.297500002896413,0.158415
SYNAPSE,300,5,task_018::perturbed_0,perturbed_0,0,954,1.0,1.0,1.0,1.4873000036459416,0.007155000000000001
MCP,300,5,task_018::perturbed_0,perturbed_0,0,21122,1.0,0.0,0.25,1.9548000127542764,0.158415
SYNAPSE,300,5,task_018::perturbed_1,perturbed_1,0,679,0.0,0.0,0.0,1.618199996300973,0.005092500000000001
MCP,300,5,task_018::perturbed_1,perturbed_1,0,21122,1.0,0.0,0.14285714285714285,2.492800005711615,0.158415
SYNAPSE,300,5,task_019::clean,clean,1,967,1.0,1.0,1.0,1.8273000023327768,0.0072525
MCP,300,5,task_019::clean,clean,1,21122,1.0,1.0,1.0,2.2669000027235597,0.158415
SYNAPSE,300,5,task_019::perturbed_0,perturbed_0,1,967,1.0,1.0,1.0,1.4634999970439821,0.0072525
MCP,300,5,task_019::perturbed_0,perturbed_0,1,21122,1.0,1.0,1.0,2.0583000004990026,0.158415
SYNAPSE,300,5,task_019::perturbed_1,perturbed_1,0,961,1.0,1.0,1.0,1.329000006080605,0.0072075
MCP,300,5,task_019::perturbed_1,perturbed_1,0,21122,1.0,0.0,0.5,1.8746999994618818,0.158415
SYNAPSE,300,5,task_020::clean,clean,1,980,1.0,1.0,1.0,1.3436000008368865,0.007350000000000001
MCP,300,5,task_020::clean,clean,1,21122,1.0,1.0,1.0,1.7312999989371747,0.158415
SYNAPSE,300,5,task_020::perturbed_0,perturbed_0,1,980,1.0,1.0,1.0,1.1667000071611255,0.007350000000000001
MCP,300,5,task_020::perturbed_0,perturbed_0,1,21122,1.0,1.0,1.0,1.6257999959634617,0.158415
SYNAPSE,300,5,task_020::perturbed_1,perturbed_1,0,679,0.0,0.0,0.0,1.2038999993819743,0.005092500000000001
MCP,300,5,task_020::perturbed_1,perturbed_1,0,21122,1.0,0.0,0.3333333333333333,1.6916000022320077,0.158415
SYNAPSE,300,5,task_021::clean,clean,1,990,1.0,1.0,1.0,1.1112999927718192,0.007425
MCP,300,5,task_021::clean,clean,1,21122,1.0,1.0,1.0,1.6993999888654798,0.158415
SYNAPSE,300,5,task_021::perturbed_0,perturbed_0,1,990,1.0,1.0,1.0,1.0046999959740788,0.007425
MCP,300,5,task_021::perturbed_0,perturbed_0,1,21122,1.0,1.0,1.0,1.6902000061236322,0.158415
SYNAPSE,300,5,task_021::perturbed_1,perturbed_1,1,988,1.0,0.0,0.5,1.2439999991329387,0.007410000000000001
MCP,300,5,task_021::perturbed_1,perturbed_1,1,21122,1.0,0.0,0.5,1.880299998447299,0.158415
SYNAPSE,300,5,task_022::clean,clean,1,954,1.0,1.0,1.0,1.1837000056402758,0.007155000000000001
MCP,300,5,task_022::clean,clean,1,21122,1.0,1.0,1.0,1.6178000078070909,0.158415
SYNAPSE,300,5,task_022::perturbed_0,perturbed_0,1,953,1.0,1.0,1.0,1.2706999987130985,0.0071475
MCP,300,5,task_022::perturbed_0,perturbed_0,1,21122,1.0,1.0,1.0,1.6361000016331673,0.158415
SYNAPSE,300,5,task_022::perturbed_1,perturbed_1,1,679,0.0,0.0,0.0,1.223200000822544,0.005092500000000001
MCP,300,5,task_022::perturbed_1,perturbed_1,1,21122,1.0,0.0,0.5,1.6314999957103282,0.158415
SYNAPSE,300,5,task_023::clean,clean,1,958,1.0,1.0,1.0,1.1037999938707799,0.007185
MCP,300,5,task_023::clean,clean,1,21122,1.0,1.0,1.0,1.6854999994393438,0.158415
SYNAPSE,300,5,task_023::perturbed_0,perturbed_0,0,679,0.0,0.0,0.0,1.4889000012772158,0.005092500000000001
MCP,300,5,task_023::perturbed_0,perturbed_0,0,21122,1.0,0.0,0.25,2.2776999976485968,0.158415
SYNAPSE,300,5,task_023::perturbed_1,perturbed_1,0,679,0.0,0.0,0.0,1.2275000044610351,0.005092500000000001
MCP,300,5,task_023::perturbed_1,perturbed_1,0,21122,1.0,0.0,0.25,1.6145999979926273,0.158415
SYNAPSE,300,5,task_024::clean,clean,1,967,1.0,1.0,1.0,1.2163000064902008,0.0072525
MCP,300,5,task_024::clean,clean,1,21122,1.0,1.0,1.0,1.6783999890321866,0.158415
SYNAPSE,300,5,task_024::perturbed_0,perturbed_0,1,967,1.0,1.0,1.0,1.1525000008987263,0.0072525
MCP,300,5,task_024::perturbed_0,perturbed_0,1,21122,1.0,1.0,1.0,1.8204000080004334,0.158415
SYNAPSE,300,5,task_024::perturbed_1,perturbed_1,0,679,0.0,0.0,0.0,1.2650999997276813,0.005092500000000001
MCP,300,5,task_024::perturbed_1,perturbed_1,0,21122,1.0,0.0,0.3333333333333333,1.7515999934403226,0.158415
SYNAPSE,300,5,task_025::clean,clean,1,988,1.0,1.0,1.0,1.1045999999623746,0.007410000000000001
MCP,300,5,task_025::clean,clean,1,21122,1.0,1.0,1.0,1.6768000059528276,0.158415
SYNAPSE,300,5,task_025::perturbed_0,perturbed_0,1,987,1.0,1.0,1.0,1.1771999998018146,0.0074025
MCP,300,5,task_025::perturbed_0,perturbed_0,1,21122,1.0,0.0,0.5,1.6182999970624223,0.158415
SYNAPSE,300,5,task_025::perturbed_1,perturbed_1,1,988,1.0,1.0,1.0,1.0751000081654638,0.007410000000000001
MCP,300,5,task_025::perturbed_1,perturbed_1,1,21122,1.0,1.0,1.0,1.711999997496605,0.158415
SYNAPSE,300,5,task_026::clean,clean,1,1008,1.0,1.0,1.0,1.219199999468401,0.007560000000000001
MCP,300,5,task_026::clean,clean,1,21122,1.0,1.0,1.0,1.6905999946175143,0.158415
SYNAPSE,300,5,task_026::perturbed_0,perturbed_0,0,1011,1.0,0.0,0.5,0.9853000083239749,0.007582500000000001
MCP,300,5,task_026::perturbed_0,perturbed_0,0,21122,1.0,0.0,0.2,2.479200004017912,0.158415
SYNAPSE,300,5,task_026::perturbed_1,perturbed_1,1,1010,1.0,0.0,0.5,1.1258000013185665,0.007575000000000001
MCP,300,5,task_026::perturbed_1,perturbed_1,1,21122,1.0,0.0,0.3333333333333333,2.588100003777072,0.158415
SYNAPSE,300,5,task_027::clean,clean,1,964,1.0,1.0,1.0,1.3657999952556565,0.00723
MCP,300,5,task_027::clean,clean,1,21122,1.0,1.0,1.0,2.4193999997805804,0.158415
SYNAPSE,300,5,task_027::perturbed_0,perturbed_0,0,961,1.0,1.0,1.0,1.2218000047141686,0.0072075
MCP,300,5,task_027::perturbed_0,perturbed_0,0,21122,1.0,1.0,1.0,1.6494999872520566,0.158415
SYNAPSE,300,5,task_027::perturbed_1,perturbed_1,1,679,0.0,0.0,0.0,1.1873000039486215,0.005092500000000001
MCP,300,5,task_027::perturbed_1,perturbed_1,1,21122,1.0,0.0,0.25,1.7456999921705574,0.158415
SYNAPSE,300,5,task_028::clean,clean,1,961,1.0,1.0,1.0,1.4768999972147867,0.0072075
MCP,300,5,task_028::clean,clean,1,21122,1.0,1.0,1.0,1.8745999987004325,0.158415
SYNAPSE,300,5,task_028::perturbed_0,perturbed_0,1,679,0.0,0.0,0.0,1.3480000052368268,0.005092500000000001
MCP,300,5,task_028::perturbed_0,perturbed_0,1,21122,1.0,0.0,0.2,1.7578999977558851,0.158415
SYNAPSE,300,5,task_028::perturbed_1,perturbed_1,1,679,0.0,0.0,0.0,1.1216999992029741,0.005092500000000001
MCP,300,5,task_028::perturbed_1,perturbed_1,1,21122,1.0,0.0,0.14285714285714285,1.6770000074757263,0.158415
SYNAPSE,300,5,task_029::clean,clean,1,965,1.0,1.0,1.0,1.5218000044114888,0.007237500000000001
MCP,300,5,task_029::clean,clean,1,21122,1.0,1.0,1.0,2.262699999846518,0.158415
SYNAPSE,300,5,task_029::perturbed_0,perturbed_0,1,961,1.0,1.0,1.0,1.153399993199855,0.0072075
MCP,300,5,task_029::perturbed_0,perturbed_0,1,21122,1.0,1.0,1.0,1.629599995794706,0.158415
SYNAPSE,300,5,task_029::perturbed_1,perturbed_1,0,679,0.0,0.0,0.0,1.0516000038478523,0.005092500000000001
MCP,300,5,task_029::perturbed_1,perturbed_1,0,21122,1.0,0.0,0.125,1.5817000094102696,0.158415
SYNAPSE,1000,1,task_000::clean,clean,1,999,1.0,1.0,1.0,2.4227999965660274,0.007492500000000001
MCP,1000,1,task_000::clean,clean,1,69837,0.0,0.0,0.0,2.7057999977841973,0.5237775
SYNAPSE,1000,1,task_000::perturbed_0,perturbed_0,0,997,1.0,1.0,1.0,1.709500007564202,0.007477500000000001
MCP,1000,1,task_000::perturbed_0,perturbed_0,0,69837,0.0,0.0,0.0,5.133499988005497,0.5237775
SYNAPSE,1000,1,task_000::perturbed_1,perturbed_1,0,995,1.0,1.0,1.0,1.760699989972636,0.0074625
MCP,1000,1,task_000::perturbed_1,perturbed_1,0,69837,0.0,0.0,0.0,2.8800000000046566,0.5237775
SYNAPSE,1000,1,task_001::clean,clean,1,984,1.0,1.0,1.0,2.031399999395944,0.00738
MCP,1000,1,task_001::clean,clean,1,69837,0.0,0.0,0.0,3.234899995732121,0.5237775
SYNAPSE,1000,1,task_001::perturbed_0,perturbed_0,1,984,1.0,1.0,1.0,2.5849000085145235,0.00738
MCP,1000,1,task_001::perturbed_0,perturbed_0,1,69837,0.0,0.0,0.0,3.3183000050485134,0.5237775
SYNAPSE,1000,1,task_001::perturbed_1,perturbed_1,0,981,1.0,1.0,1.0,1.5297000063583255,0.0073575
MCP,1000,1,task_001::perturbed_1,perturbed_1,0,69837,0.0,0.0,0.0,3.0654000001959503,0.5237775
SYNAPSE,1000,1,task_002::clean,clean,1,980,1.0,1.0,1.0,2.653400006238371,0.007350000000000001
MCP,1000,1,task_002::clean,clean,1,69837,1.0,0.0,0.5,3.6891000054311007,0.5237775
SYNAPSE,1000,1,task_002::perturbed_0,perturbed_0,0,972,1.0,0.0,0.5,1.8095999985234812,0.0072900000000000005
MCP,1000,1,task_002::perturbed_0,perturbed_0,0,69837,1.0,0.0,0.14285714285714285,3.811300004599616,0.5237775
SYNAPSE,1000,1,task_002::perturbed_1,perturbed_1,1,981,1.0,1.0,1.0,2.8005000058328733,0.0073575
MCP,1000,1,task_002::perturbed_1,perturbed_1,1,69837,1.0,0.0,0.16666666666666666,3.075800006627105,0.5237775
SYNAPSE,1000,1,task_003::clean,clean,1,959,1.0,1.0,1.0,3.197699988959357,0.007192500000000001
MCP,1000,1,task_003::clean,clean,1,69837,1.0,1.0,1.0,3.711699988343753,0.5237775
SYNAPSE,1000,1,task_003::perturbed_0,perturbed_0,1,959,1.0,1.0,1.0,2.945900007034652,0.007192500000000001
MCP,1000,1,task_003::perturbed_0,perturbed_0,1,69837,1.0,1.0,1.0,3.743900000699796,0.5237775
SYNAPSE,1000,1,task_003::perturbed_1,perturbed_1,1,958,1.0,1.0,1.0,3.0833000055281445,0.007185
MCP,1000,1,task_003::perturbed_1,perturbed_1,1,69837,1.0,0.0,0.14285714285714285,3.7100999907124788,0.5237775
SYNAPSE,1000,1,task_004::clean,clean,1,966,1.0,1.0,1.0,2.364500003750436,0.007245000000000001
MCP,1000,1,task_004::clean,clean,1,69837,1.0,1.0,1.0,2.6890000008279458,0.5237775
SYNAPSE,1000,1,task_004::perturbed_0,perturbed_0,0,956,1.0,1.0,1.0,1.4844000106677413,0.00717
MCP,1000,1,task_004::perturbed_0,perturbed_0,0,69837,1.0,1.0,1.0,2.423599988105707,0.5237775
SYNAPSE,1000,1,task_004::perturbed_1,perturbed_1,1,973,1.0,1.0,1.0,1.8514999974286184,0.0072975
MCP,1000,1,task_004::perturbed_1,perturbed_1,1,69837,1.0,0.0,0.25,2.5305999879492447,0.5237775
SYNAPSE,1000,1,task_005::clean,clean,1,994,1.0,1.0,1.0,1.4229999942472205,0.007455000000000001
MCP,1000,1,task_005::clean,clean,1,69837,0.0,0.0,0.0,2.472499996656552,0.5237775
SYNAPSE,1000,1,task_005::perturbed_0,perturbed_0,1,994,1.0,1.0,1.0,1.3522999943234026,0.007455000000000001
MCP,1000,1,task_005::perturbed_0,perturbed_0,1,69837,0.0,0.0,0.0,2.4406000011367723,0.5237775
SYNAPSE,1000,1,task_005::perturbed_1,perturbed_1,1,994,1.0,1.0,1.0,1.3478999899234623,0.007455000000000001
MCP,1000,1,task_005::perturbed_1,perturbed_1,1,69837,0.0,0.0,0.0,2.5085999950533733,0.5237775
SYNAPSE,1000,1,task_006::clean,clean,1,978,1.0,1.0,1.0,1.8991999968420714,0.007335
MCP,1000,1,task_006::clean,clean,1,69837,1.0,1.0,1.0,2.4953999964054674,0.5237775
SYNAPSE,1000,1,task_006::perturbed_0,perturbed_0,0,981,1.0,1.0,1.0,1.2241999938851222,0.0073575
MCP,1000,1,task_006::perturbed_0,perturbed_0,0,69837,1.0,1.0,1.0,2.413700000033714,0.5237775
SYNAPSE,1000,1,task_006::perturbed_1,perturbed_1,0,983,1.0,1.0,1.0,1.2091999960830435,0.007372500000000001
MCP,1000,1,task_006::perturbed_1,perturbed_1,0,69837,1.0,1.0,1.0,2.4754000041866675,0.5237775
SYNAPSE,1000,1,task_007::clean,clean,1,968,1.0,1.0,1.0,2.077199998893775,0.007260000000000001
MCP,1000,1,task_007::clean,clean,1,69837,0.0,0.0,0.0,2.4436999956378713,0.5237775
SYNAPSE,1000,1,task_007::perturbed_0,perturbed_0,1,968,1.0,1.0,1.0,1.9437000009929761,0.007260000000000001
MCP,1000,1,task_007::perturbed_0,perturbed_0,1,69837,0.0,0.0,0.0,2.707799998461269,0.5237775
SYNAPSE,1000,1,task_007::perturbed_1,perturbed_1,1,679,0.0,0.0,0.0,2.0427999988896772,0.005092500000000001
MCP,1000,1,task_007::perturbed_1,perturbed_1,1,69837,0.0,0.0,0.0,2.470000006724149,0.5237775
SYNAPSE,1000,1,task_008::clean,clean,1,983,1.0,1.0,1.0,2.5901999906636775,0.007372500000000001
MCP,1000,1,task_008::clean,clean,1,69837,0.0,0.0,0.0,2.5895999860949814,0.5237775
SYNAPSE,1000,1,task_008::perturbed_0,perturbed_0,1,980,1.0,1.0,1.0,2.5443999911658466,0.007350000000000001
MCP,1000,1,task_008::perturbed_0,perturbed_0,1,69837,0.0,0.0,0.0,2.8758999978890643,0.5237775
SYNAPSE,1000,1,task_008::perturbed_1,perturbed_1,1,980,1.0,1.0,1.0,3.01140001101885,0.007350000000000001
MCP,1000,1,task_008::perturbed_1,perturbed_1,1,69837,0.0,0.0,0.0,3.687100004754029,0.5237775
SYNAPSE,1000,1,task_009::clean,clean,1,972,1.0,1.0,1.0,3.1174000032478943,0.0072900000000000005
MCP,1000,1,task_009::clean,clean,1,69837,0.0,0.0,0.0,3.5001000069314614,0.5237775
SYNAPSE,1000,1,task_009::perturbed_0,perturbed_0,1,972,1.0,1.0,1.0,2.8340999997453764,0.0072900000000000005
MCP,1000,1,task_009::perturbed_0,perturbed_0,1,69837,0.0,0.0,0.0,3.7001000018790364,0.5237775
SYNAPSE,1000,1,task_009::perturbed_1,perturbed_1,1,975,1.0,1.0,1.0,3.090199999860488,0.0073125
MCP,1000,1,task_009::perturbed_1,perturbed_1,1,69837,0.0,0.0,0.0,3.062599993427284,0.5237775
SYNAPSE,1000,1,task_010::clean,clean,1,986,1.0,1.0,1.0,3.1881999893812463,0.0073950000000000005
MCP,1000,1,task_010::clean,clean,1,69837,1.0,1.0,1.0,3.193900003680028,0.5237775
SYNAPSE,1000,1,task_010::perturbed_0,perturbed_0,0,986,1.0,1.0,1.0,2.701600009459071,0.0073950000000000005
MCP,1000,1,task_010::perturbed_0,perturbed_0,0,69837,1.0,1.0,1.0,2.616800004034303,0.5237775
SYNAPSE,1000,1,task_010::perturbed_1,perturbed_1,0,983,1.0,1.0,1.0,1.8681000074138865,0.007372500000000001
MCP,1000,1,task_010::perturbed_1,perturbed_1,0,69837,1.0,1.0,1.0,2.355500007979572,0.5237775
SYNAPSE,1000,1,task_011::clean,clean,1,985,1.0,1.0,1.0,1.6712999931769446,0.007387500000000001
MCP,1000,1,task_011::clean,clean,1,69837,0.0,0.0,0.0,2.6215999969281256,0.5237775
SYNAPSE,1000,1,task_011::perturbed_0,perturbed_0,1,985,1.0,1.0,1.0,2.1026000031270087,0.007387500000000001
MCP,1000,1,task_011::perturbed_0,perturbed_0,1,69837,0.0,0.0,0.0,2.7754000038839877,0.5237775
SYNAPSE,1000,1,task_011::perturbed_1,perturbed_1,1,987,1.0,0.0,0.5,1.7417000053683296,0.0074025
MCP,1000,1,task_011::perturbed_1,perturbed_1,1,69837,0.0,0.0,0.0,3.101900001638569,0.5237775
SYNAPSE,1000,1,task_012::clean,clean,1,984,1.0,1.0,1.0,2.8316000098129734,0.00738
MCP,1000,1,task_012::clean,clean,1,69837,0.0,0.0,0.0,3.132099998765625,0.5237775
SYNAPSE,1000,1,task_012::perturbed_0,perturbed_0,1,984,1.0,1.0,1.0,2.665100008016452,0.00738
MCP,1000,1,task_012::perturbed_0,perturbed_0,1,69837,0.0,0.0,0.0,3.176400001393631,0.5237775
SYNAPSE,1000,1,task_012::perturbed_1,perturbed_1,1,984,1.0,1.0,1.0,2.6852000009967014,0.00738
MCP,1000,1,task_012::perturbed_1,perturbed_1,1,69837,0.0,0.0,0.0,3.1893999985186383,0.5237775
SYNAPSE,1000,1,task_013::clean,clean,1,976,1.0,1.0,1.0,2.7015000086976215,0.007320000000000001
MCP,1000,1,task_013::clean,clean,1,69837,0.0,0.0,0.0,4.655099997762591,0.5237775
SYNAPSE,1000,1,task_013::perturbed_0,perturbed_0,1,976,1.0,1.0,1.0,3.0507000046782196,0.007320000000000001
MCP,1000,1,task_013::perturbed_0,perturbed_0,1,69837,0.0,0.0,0.0,4.3234000040683895,0.5237775
SYNAPSE,1000,1,task_013::perturbed_1,perturbed_1,1,972,1.0,1.0,1.0,3.144600006635301,0.0072900000000000005
MCP,1000,1,task_013::perturbed_1,perturbed_1,1,69837,0.0,0.0,0.0,2.7303999959258363,0.5237775
SYNAPSE,1000,1,task_014::clean,clean,1,992,1.0,1.0,1.0,2.227299992227927,0.00744
MCP,1000,1,task_014::clean,clean,1,69837,0.0,0.0,0.0,2.6588999899104238,0.5237775
SYNAPSE,1000,1,task_014::perturbed_0,perturbed_0,1,987,1.0,0.0,0.5,2.1635999873979017,0.0074025
MCP,1000,1,task_014::perturbed_0,perturbed_0,1,69837,0.0,0.0,0.0,2.6651999942259863,0.5237775
SYNAPSE,1000,1,task_014::perturbed_1,perturbed_1,1,989,1.0,1.0,1.0,2.1635000011883676,0.0074175000000000005
MCP,1000,1,task_014::perturbed_1,perturbed_1,1,69837,0.0,0.0,0.0,2.4646999954711646,0.5237775
SYNAPSE,1000,1,task_015::clean,clean,1,993,1.0,1.0,1.0,1.421299995854497,0.007447500000000001
MCP,1000,1,task_015::clean,clean,1,69837,0.0,0.0,0.0,2.3859000066295266,0.5237775
SYNAPSE,1000,1,task_015::perturbed_0,perturbed_0,1,997,1.0,1.0,1.0,1.4319999900180846,0.007477500000000001
MCP,1000,1,task_015::perturbed_0,perturbed_0,1,69837,0.0,0.0,0.0,2.4211999989347532,0.5237775
SYNAPSE,1000,1,task_015::perturbed_1,perturbed_1,1,997,1.0,1.0,1.0,1.4383999950950965,0.007477500000000001
MCP,1000,1,task_015::perturbed_1,perturbed_1,1,69837,0.0,0.0,0.0,2.453400011290796,0.5237775
SYNAPSE,1000,1,task_016::clean,clean,1,985,1.0,1.0,1.0,1.855399998021312,0.007387500000000001
MCP,1000,1,task_016::clean,clean,1,69837,0.0,0.0,0.0,2.4200999905588105,0.5237775
SYNAPSE,1000,1,task_016::perturbed_0,perturbed_0,0,994,1.0,0.0,0.5,1.1082999990321696,0.007455000000000001
MCP,1000,1,task_016::perturbed_0,perturbed_0,0,69837,0.0,0.0,0.0,2.3482999968109652,0.5237775
SYNAPSE,1000,1,task_016::perturbed_1,perturbed_1,1,985,1.0,1.0,1.0,1.6371000092476606,0.007387500000000001
MCP,1000,1,task_016::perturbed_1,perturbed_1,1,69837,0.0,0.0,0.0,2.363500010687858,0.5237775
SYNAPSE,1000,1,task_017::clean,clean,1,985,1.0,1.0,1.0,1.979099994059652,0.007387500000000001
MCP,1000,1,task_017::clean,clean,1,69837,0.0,0.0,0.0,2.434900001389906,0.5237775
SYNAPSE,1000,1,task_017::perturbed_0,perturbed_0,0,986,1.0,1.0,1.0,1.2769000022672117,0.0073950000000000005
MCP,1000,1,task_017::perturbed_0,perturbed_0,0,69837,0.0,0.0,0.0,2.351600007386878,0.5237775
SYNAPSE,1000,1,task_017::perturbed_1,perturbed_1,1,987,1.0,1.0,1.0,1.91199999244418,0.0074025
MCP,1000,1,task_017::perturbed_1,perturbed_1,1,69837,0.0,0.0,0.0,2.4880999990273267,0.5237775
SYNAPSE,1000,1,task_018::clean,clean,1,958,1.0,1.0,1.0,2.4237000034190714,0.007185
MCP,1000,1,task_018::clean,clean,1,69837,0.0,0.0,0.0,2.395200004684739,0.5237775
SYNAPSE,1000,1,task_018::perturbed_0,perturbed_0,0,679,0.0,0.0,0.0,1.3383999903453514,0.005092500000000001
MCP,1000,1,task_018::perturbed_0,perturbed_0,0,69837,0.0,0.0,0.0,2.3991000052774325,0.5237775
SYNAPSE,1000,1,task_018::perturbed_1,perturbed_1,0,962,1.0,1.0,1.0,1.0132999886991456,0.007215000000000001
MCP,1000,1,task_018::perturbed_1,perturbed_1,0,69837,0.0,0.0,0.0,2.3201000003609806,0.5237775
SYNAPSE,1000,1,task_019::clean,clean,1,967,1.0,1.0,1.0,2.087999993818812,0.0072525
MCP,1000,1,task_019::clean,clean,1,69837,0.0,0.0,0.0,2.442699988023378,0.5237775
SYNAPSE,1000,1,task_019::perturbed_0,perturbed_0,1,967,1.0,1.0,1.0,1.9372999959159642,0.0072525
MCP,1000,1,task_019::perturbed_0,perturbed_0,1,69837,0.0,0.0,0.0,2.396500000031665,0.5237775
SYNAPSE,1000,1,task_019::perturbed_1,perturbed_1,1,679,0.0,0.0,0.0,2.0881999953417107,0.005092500000000001
MCP,1000,1,task_019::perturbed_1,perturbed_1,1,69837,0.0,0.0,0.0,1.1712999985320494,0.5237775
SYNAPSE,1000,1,task_020::clean,clean,1,993,1.0,1.0,1.0,0.9288000001106411,0.007447500000000001
MCP,1000,1,task_020::clean,clean,1,69837,1.0,1.0,1.0,1.0170000023208559,0.5237775
SYNAPSE,1000,1,task_020::perturbed_0,perturbed_0,1,985,1.0,1.0,1.0,0.6905000045662746,0.007387500000000001
MCP,1000,1,task_020::perturbed_0,perturbed_0,1,69837,1.0,1.0,1.0,0.9839999984251335,0.5237775
SYNAPSE,1000,1,task_020::perturbed_1,perturbed_1,1,993,1.0,1.0,1.0,0.7934999885037541,0.007447500000000001
MCP,1000,1,task_020::perturbed_1,perturbed_1,1,69837,1.0,1.0,1.0,1.0034000006271526,0.5237775
SYNAPSE,1000,1,task_021::clean,clean,1,993,1.0,1.0,1.0,0.9769000025698915,0.007447500000000001
MCP,1000,1,task_021::clean,clean,1,69837,0.0,0.0,0.0,1.003500001388602,0.5237775
SYNAPSE,1000,1,task_021::perturbed_0,perturbed_0,1,992,1.0,0.0,0.3333333333333333,0.8097999962046742,0.00744
MCP,1000,1,task_021::perturbed_0,perturbed_0,1,69837,0.0,0.0,0.0,1.1949000036111102,0.5237775
SYNAPSE,1000,1,task_021::perturbed_1,perturbed_1,1,994,1.0,0.0,0.25,2.2019000025466084,0.007455000000000001
MCP,1000,1,task_021::perturbed_1,perturbed_1,1,69837,0.0,0.0,0.0,2.6286000065738335,0.5237775
SYNAPSE,1000,1,task_022::clean,clean,1,970,1.0,1.0,1.0,2.1502999879885465,0.007275
MCP,1000,1,task_022::clean,clean,1,69837,0.0,0.0,0.0,2.3858999920776114,0.5237775
SYNAPSE,1000,1,task_022::perturbed_0,perturbed_0,0,679,0.0,0.0,0.0,1.199499994982034,0.005092500000000001
MCP,1000,1,task_022::perturbed_0,perturbed_0,0,69837,0.0,0.0,0.0,2.4012000067159534,0.5237775
SYNAPSE,1000,1,task_022::perturbed_1,perturbed_1,1,970,1.0,1.0,1.0,1.9754000095417723,0.007275
MCP,1000,1,task_022::perturbed_1,perturbed_1,1,69837,0.0,0.0,0.0,2.8153000021120533,0.5237775
SYNAPSE,1000,1,task_023::clean,clean,1,965,1.0,1.0,1.0,2.313700009835884,0.007237500000000001
MCP,1000,1,task_023::clean,clean,1,69837,0.0,0.0,0.0,3.2229000062216073,0.5237775
SYNAPSE,1000,1,task_023::perturbed_0,perturbed_0,0,965,1.0,1.0,1.0,1.6828999941935763,0.007237500000000001
MCP,1000,1,task_023::perturbed_0,perturbed_0,0,69837,0.0,0.0,0.0,2.8808999923057854,0.5237775
SYNAPSE,1000,1,task_023::perturbed_1,perturbed_1,0,679,0.0,0.0,0.0,1.3497000036295503,0.005092500000000001
MCP,1000,1,task_023::perturbed_1,perturbed_1,0,69837,0.0,0.0,0.0,2.9153999930713326,0.5237775
SYNAPSE,1000,1,task_024::clean,clean,1,960,1.0,1.0,1.0,2.185100005590357,0.007200000000000001
MCP,1000,1,task_024::clean,clean,1,69837,0.0,0.0,0.0,2.7239999908488244,0.5237775
SYNAPSE,1000,1,task_024::perturbed_0,perturbed_0,0,679,0.0,0.0,0.0,1.3474000006681308,0.005092500000000001
MCP,1000,1,task_024::perturbed_0,perturbed_0,0,69837,0.0,0.0,0.0,2.6956999936373904,0.5237775
SYNAPSE,1000,1,task_024::perturbed_1,perturbed_1,1,968,1.0,1.0,1.0,1.954400009708479,0.007260000000000001
MCP,1000,1,task_024::perturbed_1,perturbed_1,1,69837,0.0,0.0,0.0,2.5950999988708645,0.5237775
SYNAPSE,1000,1,task_025::clean,clean,1,1000,1.0,1.0,1.0,1.5071999951032922,0.007500000000000001
MCP,1000,1,task_025::clean,clean,1,69837,0.0,0.0,0.0,2.3310999968089163,0.5237775
SYNAPSE,1000,1,task_025::perturbed_0,perturbed_0,0,679,0.0,0.0,0.0,1.300699994317256,0.005092500000000001
MCP,1000,1,task_025::perturbed_0,perturbed_0,0,69837,0.0,0.0,0.0,2.5852999970084056,0.5237775
SYNAPSE,1000,1,task_025::perturbed_1,perturbed_1,0,996,1.0,1.0,1.0,1.8962999893119559,0.007470000000000001
